ocid,initiationType,tag,id,date,tender/id,tender/externalReference,tender/title,tender/mainProcurementCategory,tender/procurementMethod,tender/contractType,tenderclassification/description,tender/submissionMethodDetails,tender/participationFee/0/multiCurrencyAllowed,tender/allowTwoStageTender,tender/value/amount,tender/datePublished,tender/milestones/title,tender/milestones/code,tender/milestones/type,tender/milestones/dueDate,tender/tenderPeriod/durationInDays,tender/allowPreferentialBidder,Payment Mode,tender/status,tender/stage,tender/numberOfTenderers,tender/milestones/type.1,tender/milestones/title.1,tender/milestones/dueDate.1,tender/bidOpening/date,tender/documents/id,buyer/name,fiscal_year
ocds-kjhdrl-2017_PWBNH_1584_1,tender,tender,1,2022-09-29,2017_PWBNH_1584_1,GMC.44/2016/9  Dated Guwahati the 12th jan/2016,Establishment of New Medical College attached with District Referral Hospital  at North Lakhimpur Assam,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,1268900000,2017-01-13 9:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,20-01-2017 15:30,NA,Public Works Building and NH Department,2016-2017
ocds-kjhdrl-2017_DAASC_1581_1,tender,tender,1,2022-09-29,2017_DAASC_1581_1,CSS-ATMA/14,Bid for Procurement of Pico Projectors and Hand Held Devices,Goods,Open Tender,Supply,Electronics Equipment,NA,No,No,0,2017-01-13 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,30,No,Offline,NA,Evaluation,6,assessment,Price Bid Opening Date,NA,30-01-2017 15:00,NA,Directorate of Agriculture and Assam Seed Corporation,2016-2017
ocds-kjhdrl-2017_ASAMB_1582_1,tender,tender,1,2022-09-29,2017_ASAMB_1582_1,"ASAMB/ENGG/293/2016/10  Dated 3rd January,2017","CONSTRUCTION OF RCC MARKET COMPLEX BUILDING (3 STORIED PROVISIONS) AT PMY, UPARHALI, KAMRUP.",Works,Open Tender,Item Rate,Construction Works,NA,No,No,4567468,2017-01-13 10:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,365,No,Offline,NA,Bid Opening,4,assessment,Price Bid Opening Date,NA,24-01-2017 15:30,NA,Assam State Agricultural Marketing Board,2016-2017
ocds-kjhdrl-2017_BTC_1573_1,tender,tender,1,2022-09-29,2017_BTC_1573_1,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/1,Works,Open Tender,Item Rate,Civil Works,NA,No,No,6699538,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_2,tender,tender,1,2022-09-29,2017_BTC_1573_2,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/2,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4993447,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_3,tender,tender,1,2022-09-29,2017_BTC_1573_3,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/3,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4963648,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_4,tender,tender,1,2022-09-29,2017_BTC_1573_4,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/4,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9927295,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_5,tender,tender,1,2022-09-29,2017_BTC_1573_5,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/5,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4993447,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_6,tender,tender,1,2022-09-29,2017_BTC_1573_6,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/6,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4963648,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_7,tender,tender,1,2022-09-29,2017_BTC_1573_7,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/7,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4993447,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_8,tender,tender,1,2022-09-29,2017_BTC_1573_8,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/8,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8449657,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_9,tender,tender,1,2022-09-29,2017_BTC_1573_9,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/9,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8979813,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_10,tender,tender,1,2022-09-29,2017_BTC_1573_10,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/10,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9799683,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_11,tender,tender,1,2022-09-29,2017_BTC_1573_11,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/11,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9210893,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_12,tender,tender,1,2022-09-29,2017_BTC_1573_12,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/12,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4339549,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_13,tender,tender,1,2022-09-29,2017_BTC_1573_13,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/13,Works,Open Tender,Item Rate,Civil Works,NA,No,No,5399863,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1573_14,tender,tender,1,2022-09-29,2017_BTC_1573_14,ACE-26/TECH/CHN/IFB/2016-17/87,TN-98/14,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4349946,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,25-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_1,tender,tender,1,2022-09-29,2017_BTC_1580_1,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/1,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9981701,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_2,tender,tender,1,2022-09-29,2017_BTC_1580_2,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/2,Works,Open Tender,Item Rate,Civil Works,NA,No,No,6015679,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_3,tender,tender,1,2022-09-29,2017_BTC_1580_3,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/3,Works,Open Tender,Item Rate,Civil Works,NA,No,No,11142414,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_4,tender,tender,1,2022-09-29,2017_BTC_1580_4,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/4,Works,Open Tender,Item Rate,Civil Works,NA,No,No,10897136,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_5,tender,tender,1,2022-09-29,2017_BTC_1580_5,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/5,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9239985,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_6,tender,tender,1,2022-09-29,2017_BTC_1580_6,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/6,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8247993,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_7,tender,tender,1,2022-09-29,2017_BTC_1580_7,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/7,Works,Open Tender,Item Rate,Civil Works,NA,No,No,4992773,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_8,tender,tender,1,2022-09-29,2017_BTC_1580_8,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/8,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9368263,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_9,tender,tender,1,2022-09-29,2017_BTC_1580_9,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/9,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8439337,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_10,tender,tender,1,2022-09-29,2017_BTC_1580_10,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/10,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9999119,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_11,tender,tender,1,2022-09-29,2017_BTC_1580_11,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/11,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9998231,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_12,tender,tender,1,2022-09-29,2017_BTC_1580_12,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/12,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9287651,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_13,tender,tender,1,2022-09-29,2017_BTC_1580_13,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/13,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9996119,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_14,tender,tender,1,2022-09-29,2017_BTC_1580_14,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/14,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9994709,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_15,tender,tender,1,2022-09-29,2017_BTC_1580_15,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/15,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9987256,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_16,tender,tender,1,2022-09-29,2017_BTC_1580_16,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/16,Works,Open Tender,Item Rate,Civil Works,NA,No,No,8687934,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_17,tender,tender,1,2022-09-29,2017_BTC_1580_17,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/17,Works,Open Tender,Item Rate,Civil Works,NA,No,No,7934663,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_BTC_1580_18,tender,tender,1,2022-09-29,2017_BTC_1580_18,ACE-26/TECH/CHN/IFB/2016-17/97,TN-99/18,Works,Open Tender,Item Rate,Civil Works,NA,No,No,3695060,2017-01-13 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,27-01-2017 14:00,NA,Bodoland Territorial Council-PWD,2016-2017
ocds-kjhdrl-2017_PWBNH_1585_1,tender,tender,1,2022-09-29,2017_PWBNH_1585_1,CS/T/BD/76/2016/4 Dtd Ghy the 6th January 2017,"Development of Kalaguru Bishnu Rabha Cultural and Sports Complex in Bindhakata High School, Chabua in Dibrugarh District,Assam",Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,57050000,2017-01-13 13:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,0,assessment,Price Bid Opening Date,NA,20-01-2017 11:00,NA,Public Works Building and NH Department,2016-2017
ocds-kjhdrl-2017_PWBNH_1578_1,tender,tender,1,2022-09-29,2017_PWBNH_1578_1,CEB/MECH/8/2016/13 Dated Ghy the 11th January 2017,Solid Bio Medical waste disposal system for Cancer Hospital at GMCH Guwahati 32_Design Supply installation and commissioning of 60 KLD 1 No and 5 KLD 1 No. Sewage Treatment Plant STP for Cancer Hospital at GMCH Assam in LSTK basis,Works,Open Tender,Item Rate,Civil Works - Bridges,NA,No,No,5607020,2017-01-13 14:00:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,AOC,5,assessment,Price Bid Opening Date,NA,24-01-2017 15:00,NA,Public Works Building and NH Department,2016-2017
ocds-kjhdrl-2017_PWBNH_1583_1,tender,tender,1,2022-09-29,2017_PWBNH_1583_1,CS/SE(B-I)/656/2016-173761-70 Dated 09/01/2017,Renovation and Modification of Govt Residence for Ministers Qtr No M6 at New Minister Colony Dispur Renovation of kitchen Toilet Interior works partition wall and Modification of door and window shutters interior and exterior painting including inter,Works,Open Tender,Item Rate,Civil Works - Building,NA,No,No,3437500,2017-01-13 14:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,3,assessment,Price Bid Opening Date,NA,21-01-2017 11:30,NA,Public Works Building and NH Department,2016-2017
ocds-kjhdrl-2017_ID_1588_1,tender,tender,1,2022-09-29,2017_ID_1588_1,NIT_NO_CMD_CAD_LA_T_7_2016_02,Construction of Field Channel and related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,20366500,2017-01-13 18:55:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,60,No,Offline,NA,AOC,3,assessment,Price Bid Opening Date,NA,27-01-2017 15:00,NA,Irrigation Department,2016-2017
ocds-kjhdrl-2017_ID_1589_1,tender,tender,1,2022-09-29,2017_ID_1589_1,NIT_NO_CMD_CAD_LA_T_7_2016_02,Construction of Field Channel and related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,15614600,2017-01-13 18:55:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,60,No,Offline,NA,AOC,7,assessment,Price Bid Opening Date,NA,27-01-2017 15:00,NA,Irrigation Department,2016-2017
ocds-kjhdrl-2017_ID_1590_1,tender,tender,1,2022-09-29,2017_ID_1590_1,NIT_NO_CMD_CAD_LA_T_7_2016_02,Construction of Field Channel and related structures,Works,Open Tender,Percentage,Civil Works,NA,No,No,14331500,2017-01-13 18:55:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,60,No,Offline,NA,AOC,8,assessment,Price Bid Opening Date,NA,27-01-2017 15:00,NA,Irrigation Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_1,tender,tender,1,2022-09-29,2017_PWD_1542_1,CE/RIDF-XXII/2/2016-17/5,Baksa/RIDF-XXII/01,Works,Open Tender,Item Rate,Civil Works,NA,No,No,24716000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,6,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_2,tender,tender,1,2022-09-29,2017_PWD_1542_2,CE/RIDF-XXII/2/2016-17/5,Baksa/RIDF-XXII/02,Works,Open Tender,Item Rate,Civil Works,NA,No,No,24717700,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,7,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_3,tender,tender,1,2022-09-29,2017_PWD_1542_3,CE/RIDF-XXII/2/2016-17/5,Baksa/RIDF-XXII/03,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,10,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_4,tender,tender,1,2022-09-29,2017_PWD_1542_4,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/01,Works,Open Tender,Item Rate,Civil Works,NA,No,No,5197000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,8,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_5,tender,tender,1,2022-09-29,2017_PWD_1542_5,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/02,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9088000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,8,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_6,tender,tender,1,2022-09-29,2017_PWD_1542_6,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/03,Works,Open Tender,Item Rate,Civil Works,NA,No,No,7518000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_7,tender,tender,1,2022-09-29,2017_PWD_1542_7,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/04,Works,Open Tender,Item Rate,Civil Works,NA,No,No,19111000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_8,tender,tender,1,2022-09-29,2017_PWD_1542_8,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/05,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,10,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_9,tender,tender,1,2022-09-29,2017_PWD_1542_9,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/06,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9980000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_10,tender,tender,1,2022-09-29,2017_PWD_1542_10,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/07,Works,Open Tender,Item Rate,Civil Works,NA,No,No,9999000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,6,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_11,tender,tender,1,2022-09-29,2017_PWD_1542_11,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/08,Works,Open Tender,Item Rate,Civil Works,NA,No,No,5890000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,9,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_12,tender,tender,1,2022-09-29,2017_PWD_1542_12,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/09,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,5,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_13,tender,tender,1,2022-09-29,2017_PWD_1542_13,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/10,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,7,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_14,tender,tender,1,2022-09-29,2017_PWD_1542_14,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/11,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,Technical Evaluation,2,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_15,tender,tender,1,2022-09-29,2017_PWD_1542_15,CE/RIDF-XXII/2/2016-17/5,Barpeta/RIDF-XXII/12,Works,Open Tender,Item Rate,Civil Works,NA,No,No,20000000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,2,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
ocds-kjhdrl-2017_PWD_1542_16,tender,tender,1,2022-09-29,2017_PWD_1542_16,CE/RIDF-XXII/2/2016-17/5,Cachar/RIDF-XXII/01,Works,Open Tender,Item Rate,Civil Works,NA,No,No,14508000,2017-01-16 10:30:00,Price Bid Opening Date,PreBid Meeting Date,assessment,NA,180,No,Offline,NA,To be Opened,1,assessment,Price Bid Opening Date,NA,06-02-2017 11:00,NA,Public Works Roads Department,2016-2017
